firm_key,main_topic,num_words,para_order,prob
Alcatel Lucent.txt,5,27,25,0.967853724957
Alcatel Lucent.txt,5,22,26,0.960865616798
Alcatel Lucent.txt,0,18,27,0.791824519634
Alcatel Lucent.txt,2,23,28,0.962494134903
Alcatel Lucent.txt,5,22,29,0.960866510868
Alcatel Lucent.txt,6,22,30,0.612781584263
Alcatel Lucent.txt,3,19,31,0.772160947323
Alcatel Lucent.txt,5,22,32,0.960862755775
Alcatel Lucent.txt,3,21,33,0.959083795547
Alcatel Lucent.txt,3,16,34,0.947050213814
Alcatel Lucent.txt,3,25,35,0.594548404217
Alcatel Lucent.txt,0,24,36,0.963994920254
Alcatel Lucent.txt,4,17,37,0.492688506842
Alcatel Lucent.txt,2,25,38,0.605178654194
Alcatel Lucent.txt,0,30,39,0.970964252949
Alcatel Lucent.txt,5,14,40,0.939988195896
Alcatel Lucent.txt,0,13,41,0.935706973076
Alcatel Lucent.txt,9,27,42,0.870232999325
Alcatel Lucent.txt,8,19,43,0.514733850956
Alcatel Lucent.txt,5,22,44,0.960864841938
Alcatel Lucent.txt,5,24,45,0.963994920254
Alcatel Lucent.txt,5,24,46,0.963996589184
Alcatel Lucent.txt,6,15,47,0.943734765053
Alcatel Lucent.txt,2,18,48,0.481531351805
Alcatel Lucent.txt,2,32,49,0.972724199295
Alcatel Lucent.txt,5,64,50,0.883270025253
Alcatel Lucent.txt,5,54,51,0.798719406128
Alcatel Lucent.txt,8,30,52,0.649287045002
Alcatel Lucent.txt,5,21,53,0.762703597546
Alcatel Lucent.txt,5,60,54,0.985243737698
Alcatel Lucent.txt,5,16,55,0.947052896023
Alcatel Lucent.txt,5,22,56,0.960865020752
Alcatel Lucent.txt,9,13,57,0.935697793961
Alcatel Lucent.txt,3,23,58,0.962494552135
Alcatel Lucent.txt,5,15,59,0.943743944168
Alcatel Lucent.txt,4,18,60,0.514922142029
Alcatel Lucent.txt,5,19,61,0.954994678497
Alcatel Lucent.txt,2,17,62,0.949993669987
Alcatel Lucent.txt,3,20,63,0.957134783268
Alcatel Lucent.txt,0,16,64,0.947050213814
Alcatel Lucent.txt,2,19,65,0.954993069172
Alcatel Lucent.txt,5,21,66,0.578058302402
Alcatel Lucent.txt,0,23,67,0.962495088577
Alcatel Lucent.txt,0,19,68,0.954992949963
Alcatel Lucent.txt,5,11,69,0.924991667271
Alcatel Lucent.txt,3,19,70,0.716107904911
Alcatel Lucent.txt,2,21,71,0.716164052486
Alcatel Lucent.txt,3,17,72,0.949994087219
Alcatel Lucent.txt,5,26,73,0.966661989689
Alcatel Lucent.txt,0,20,74,0.957137167454
Alcatel Lucent.txt,0,20,75,0.95713698864
Alcatel Lucent.txt,0,36,76,0.975672245026
Alcatel Lucent.txt,2,43,77,0.891596853733
Alcatel Lucent.txt,5,34,78,0.974283397198
Sumitomo Electric Device Innovations.txt,9,16,1,0.947047293186
Sumitomo Electric Device Innovations.txt,9,22,2,0.960862517357
SOLENA FUELS CORPORATION.txt,1,36,1,0.975670397282
SOLENA FUELS CORPORATION.txt,4,10,2,0.918161332607
SOLENA FUELS CORPORATION.txt,3,24,3,0.963990867138
SOLENA FUELS CORPORATION.txt,2,52,4,0.690526247025
SOLENA FUELS CORPORATION.txt,2,45,5,0.980429708958
SOLENA FUELS CORPORATION.txt,3,11,6,0.924983263016
SOLENA FUELS CORPORATION.txt,0,32,7,0.972720980644
SOLENA FUELS CORPORATION.txt,0,47,8,0.981245338917
SOLENA FUELS CORPORATION.txt,8,30,9,0.534950792789
SOLENA FUELS CORPORATION.txt,1,51,10,0.499924987555
SOLENA FUELS CORPORATION.txt,3,40,11,0.62919908762
SOLENA FUELS CORPORATION.txt,7,61,12,0.985480189323
SOLENA FUELS CORPORATION.txt,2,41,13,0.978566586971
SOLENA FUELS CORPORATION.txt,0,28,14,0.486380308867
SOLENA FUELS CORPORATION.txt,0,36,15,0.900376796722
SOLENA FUELS CORPORATION.txt,2,27,16,0.967850744724
SOLENA FUELS CORPORATION.txt,2,73,17,0.987835228443
SOLENA FUELS CORPORATION.txt,0,46,18,0.980841517448
SOLENA FUELS CORPORATION.txt,0,78,19,0.653294861317
SOLENA FUELS CORPORATION.txt,9,50,20,0.411659151316
Ethicon Endo-Surgery.txt,6,25,1,0.965375840664
Ethicon Endo-Surgery.txt,9,13,2,0.516450226307
Ethicon Endo-Surgery.txt,9,21,3,0.554295539856
Ethicon Endo-Surgery.txt,4,12,4,0.930753707886
Ethicon Endo-Surgery.txt,9,71,5,0.987497031689
Ethicon Endo-Surgery.txt,9,21,6,0.561374783516
Ethicon Endo-Surgery.txt,4,12,7,0.930753707886
Ethicon Endo-Surgery.txt,6,19,8,0.954989314079
Ethicon Endo-Surgery.txt,0,50,9,0.713886260986
Ethicon Endo-Surgery.txt,6,18,10,0.82453930378
Ethicon Endo-Surgery.txt,4,31,11,0.372077792883
SAMSUNG DISPLAY CO_.txt,4,11,1,0.633974611759
SAMSUNG DISPLAY CO_.txt,7,28,2,0.746228992939
SAMSUNG DISPLAY CO_.txt,1,23,3,0.895172655582
SAMSUNG DISPLAY CO_.txt,9,33,4,0.816965281963
SAMSUNG DISPLAY CO_.txt,7,22,5,0.960861802101
SAMSUNG DISPLAY CO_.txt,7,36,6,0.634716451168
SAMSUNG DISPLAY CO_.txt,4,10,7,0.918160259724
SAMSUNG DISPLAY CO_.txt,4,13,8,0.935698151588
VERLASE TECHNOLOGIES LLC.txt,0,35,1,0.974994242191
VERLASE TECHNOLOGIES LLC.txt,7,21,2,0.959079921246
SolarReserve Technology.txt,1,30,1,0.970960736275
SolarReserve Technology.txt,1,83,2,0.575051248074
SolarReserve Technology.txt,0,50,3,0.982348561287
SolarReserve Technology.txt,1,27,4,0.547899544239
SolarReserve Technology.txt,4,43,5,0.686235129833
SolarReserve Technology.txt,0,40,6,0.686895012856
Singulex.txt,3,21,1,0.959082841873
Singulex.txt,3,34,2,0.695354878902
Singulex.txt,9,31,3,0.971870839596
Singulex.txt,9,30,4,0.970963358879
Singulex.txt,8,21,5,0.708760797977
Singulex.txt,8,13,6,0.935697376728
Nanoridge Materials.txt,6,15,1,0.943735420704
Nanoridge Materials.txt,5,11,2,0.924977242947
Nanoridge Materials.txt,6,7,3,0.887465059757
Nanoridge Materials.txt,7,10,4,0.662929534912
Wentworth Laboratories.txt,3,38,1,0.976919591427
Wentworth Laboratories.txt,3,90,2,0.990108430386
Wentworth Laboratories.txt,3,83,3,0.989283800125
Wentworth Laboratories.txt,0,33,4,0.834326565266
Wentworth Laboratories.txt,7,34,5,0.471014946699
Wentworth Laboratories.txt,3,40,6,0.978043913841
Wentworth Laboratories.txt,1,45,7,0.980432093143
Fairchild Semiconductor Corporation.txt,6,20,1,0.957132458687
Fairchild Semiconductor Corporation.txt,9,21,2,0.959079742432
Fairchild Semiconductor Corporation.txt,7,10,3,0.918158769608
Fairchild Semiconductor Corporation.txt,7,18,4,0.95261824131
Fairchild Semiconductor Corporation.txt,7,16,5,0.595505595207
Fairchild Semiconductor Corporation.txt,1,13,6,0.935696065426
Fairchild Semiconductor Corporation.txt,4,10,7,0.65338242054
Fairchild Semiconductor Corporation.txt,4,27,8,0.967850863934
Fairchild Semiconductor Corporation.txt,5,42,9,0.97906512022
Fairchild Semiconductor Corporation.txt,9,70,10,0.553280949593
Fairchild Semiconductor Corporation.txt,2,27,11,0.967851042747
Fairchild Semiconductor Corporation.txt,2,83,12,0.989283442497
Fairchild Semiconductor Corporation.txt,4,114,13,0.744361341
Fairchild Semiconductor Corporation.txt,4,105,14,0.878151834011
Fairchild Semiconductor Corporation.txt,8,79,15,0.832022368908
Fairchild Semiconductor Corporation.txt,8,46,16,0.98084706068
Fairchild Semiconductor Corporation.txt,8,38,17,0.976918458939
Fairchild Semiconductor Corporation.txt,2,35,18,0.443435788155
Fairchild Semiconductor Corporation.txt,4,67,19,0.986761748791
Fairchild Semiconductor Corporation.txt,4,50,20,0.591645121574
Fairchild Semiconductor Corporation.txt,4,75,21,0.93454605341
Fairchild Semiconductor Corporation.txt,4,76,22,0.988309264183
Fairchild Semiconductor Corporation.txt,4,112,23,0.89002507925
Fairchild Semiconductor Corporation.txt,7,57,24,0.651934206486
Fairchild Semiconductor Corporation.txt,8,107,25,0.876853227615
Fairchild Semiconductor Corporation.txt,3,45,26,0.980428636074
Fairchild Semiconductor Corporation.txt,3,122,27,0.530630886555
Fairchild Semiconductor Corporation.txt,4,113,28,0.530709445477
Fairchild Semiconductor Corporation.txt,4,39,29,0.548128962517
Fairchild Semiconductor Corporation.txt,4,58,30,0.811152040958
Fairchild Semiconductor Corporation.txt,0,31,31,0.971866965294
Fairchild Semiconductor Corporation.txt,8,33,32,0.922795414925
Fairchild Semiconductor Corporation.txt,4,55,33,0.983924329281
Fairchild Semiconductor Corporation.txt,3,56,34,0.98420715332
Fairchild Semiconductor Corporation.txt,8,11,35,0.822306394577
Fairchild Semiconductor Corporation.txt,8,110,36,0.673319041729
Fairchild Semiconductor Corporation.txt,1,42,37,0.880045235157
Fairchild Semiconductor Corporation.txt,4,23,38,0.962489366531
Fairchild Semiconductor Corporation.txt,4,81,39,0.989021956921
Fairchild Semiconductor Corporation.txt,2,119,40,0.538817286491
Fairchild Semiconductor Corporation.txt,2,155,41,0.661937177181
Avtaec Limited.txt,2,21,1,0.504124820232
Avtaec Limited.txt,2,42,2,0.701500952244
Abbott Cardiovascular Systems Inc_.txt,4,12,1,0.930754005909
Abbott Cardiovascular Systems Inc_.txt,1,15,2,0.94373434782
Abbott Cardiovascular Systems Inc_.txt,9,31,3,0.634701550007
Abbott Cardiovascular Systems Inc_.txt,4,43,4,0.97954171896
Abbott Cardiovascular Systems Inc_.txt,9,31,5,0.632179439068
Abbott Cardiovascular Systems Inc_.txt,4,43,6,0.97954171896
Abbott Cardiovascular Systems Inc_.txt,4,23,7,0.962493240833
Abbott Cardiovascular Systems Inc_.txt,7,9,8,0.909983098507
Abbott Cardiovascular Systems Inc_.txt,6,16,9,0.947047531605
Abbott Cardiovascular Systems Inc_.txt,4,20,10,0.957132339478
Abbott Cardiovascular Systems Inc_.txt,4,33,11,0.973525226116
RF Micro Devices.txt,2,11,1,0.824126720428
RF Micro Devices.txt,2,19,2,0.954990386963
RF Micro Devices.txt,0,16,3,0.94704502821
RF Micro Devices.txt,9,26,4,0.966659426689
RF Micro Devices.txt,5,26,5,0.966660678387
RF Micro Devices.txt,5,20,6,0.95713186264
RF Micro Devices.txt,9,26,7,0.966659188271
RF Micro Devices.txt,0,20,8,0.605643451214
Genisphere.txt,0,23,1,0.962491989136
Genisphere.txt,4,54,2,0.743212044239
Genisphere.txt,4,65,3,0.986361086369
Genisphere.txt,4,50,4,0.982349038124
Genisphere.txt,9,50,5,0.603140711784
Genisphere.txt,0,34,6,0.974279761314
Genisphere.txt,0,44,7,0.979995071888
Genisphere.txt,0,25,8,0.965377569199
Genisphere.txt,5,27,9,0.584278702736
Genisphere.txt,1,23,10,0.540445268154
Christie Digital Systems.txt,4,17,1,0.619137525558
MEDport.txt,6,15,1,0.943739116192
MEDport.txt,5,14,2,0.939997494221
MEDport.txt,0,27,3,0.967848360538
MEDport.txt,0,19,4,0.954988479614
MEDport.txt,2,20,5,0.957134068012
MEDport.txt,2,18,6,0.952617108822
MEDport.txt,0,28,7,0.96895980835
MEDport.txt,8,10,8,0.606267213821
MEDport.txt,8,55,9,0.678903579712
American Air Liquide.txt,9,18,1,0.952624976635
American Air Liquide.txt,4,12,2,0.930752038956
Milliken & Company.txt,2,29,1,0.866853654385
Milliken & Company.txt,4,25,2,0.733925521374
Milliken & Company.txt,2,27,3,0.96784979105
Milliken & Company.txt,2,25,4,0.96537810564
Milliken & Company.txt,7,14,5,0.543548464775
Milliken & Company.txt,4,21,6,0.66800904274
Milliken & Company.txt,5,17,7,0.820366561413
Milliken & Company.txt,4,10,8,0.918167054653
Milliken & Company.txt,3,6,9,0.871423780918
Milliken & Company.txt,3,12,10,0.930767297745
Milliken & Company.txt,3,12,11,0.826911628246
Milliken & Company.txt,3,12,12,0.719107210636
Milliken & Company.txt,3,12,13,0.930765748024
Milliken & Company.txt,3,12,14,0.930766224861
Milliken & Company.txt,3,12,15,0.502356767654
Milliken & Company.txt,0,6,16,0.871423661709
Milliken & Company.txt,0,6,17,0.871423304081
Milliken & Company.txt,0,6,18,0.871421337128
Milliken & Company.txt,0,6,19,0.643879771233
Milliken & Company.txt,4,6,20,0.871407568455
Mission Product Holdings.txt,5,11,1,0.924987971783
All Power Labs.txt,2,19,1,0.620784759521
All Power Labs.txt,1,19,2,0.954986929893
All Power Labs.txt,2,15,3,0.943739116192
All Power Labs.txt,2,21,4,0.959081053734
All Power Labs.txt,1,43,5,0.666166186333
All Power Labs.txt,6,25,6,0.965377151966
All Power Labs.txt,0,14,7,0.939990580082
All Power Labs.txt,1,29,8,0.969994843006
All Power Labs.txt,1,47,9,0.981245219707
All Power Labs.txt,3,26,10,0.966659903526
All Power Labs.txt,9,27,11,0.967851519585
All Power Labs.txt,9,30,12,0.970960438251
All Power Labs.txt,8,15,13,0.943734705448
All Power Labs.txt,8,14,14,0.939992129803
All Power Labs.txt,7,4,15,0.8199852705
Zoetis Services LLC.txt,9,14,1,0.823592364788
Zoetis Services LLC.txt,6,23,2,0.96249127388
Zoetis Services LLC.txt,2,25,3,0.965377748013
Zoetis Services LLC.txt,2,53,4,0.9833304286
Zoetis Services LLC.txt,2,71,5,0.987497329712
Zoetis Services LLC.txt,2,23,6,0.962492883205
Zoetis Services LLC.txt,2,23,7,0.962491691113
Zoetis Services LLC.txt,2,15,8,0.943742692471
Zoetis Services LLC.txt,2,18,9,0.520156800747
Zoetis Services LLC.txt,6,23,10,0.962490856647
Zoetis Services LLC.txt,4,23,11,0.407153606415
Nantero.txt,7,21,1,0.562928438187
Nantero.txt,7,12,2,0.930754721165
Nantero.txt,3,40,3,0.978043794632
Nantero.txt,9,40,4,0.674273967743
Nantero.txt,5,39,5,0.977494060993
Nantero.txt,5,15,6,0.768645584583
Nantero.txt,5,38,7,0.976918458939
Nantero.txt,5,16,8,0.947044909
Nantero.txt,8,44,9,0.676306009293
Nantero.txt,5,17,10,0.439697057009
Nantero.txt,4,47,11,0.595958650112
Nantero.txt,5,43,12,0.979540467262
Nantero.txt,7,5,13,0.849958181381
Nantero.txt,8,36,14,0.975668013096
Nantero.txt,8,42,15,0.694530963898
Nantero.txt,3,28,16,0.968958377838
Nantero.txt,1,32,17,0.550975322723
Nantero.txt,7,71,18,0.987497091293
Nantero.txt,7,78,19,0.933054745197
Nantero.txt,5,45,20,0.980429291725
Nantero.txt,2,26,21,0.96665930748
Nantero.txt,2,30,22,0.538894236088
Nantero.txt,3,25,23,0.965377390385
Nantero.txt,3,30,24,0.970961987972
Nantero.txt,3,26,25,0.966659545898
Nantero.txt,3,15,26,0.943738400936
The Boeing Company.txt,5,20,1,0.957133889198
The Boeing Company.txt,5,13,2,0.935694515705
The Boeing Company.txt,2,13,3,0.93569624424
The Boeing Company.txt,7,18,4,0.743558943272
The Boeing Company.txt,7,12,5,0.930757462978
Little Kids.txt,4,14,1,0.939992964268
Little Kids.txt,8,17,2,0.949995696545
Little Kids.txt,8,17,3,0.949995696545
Little Kids.txt,1,11,4,0.924987256527
Little Kids.txt,3,15,5,0.943739593029
Little Kids.txt,7,104,6,0.991426825523
Evernote Corporation.txt,6,11,1,0.924982964993
Evernote Corporation.txt,6,14,2,0.939990282059
Columbia Insurance Company.txt,2,14,1,0.939983725548
Columbia Insurance Company.txt,0,25,2,0.965376913548
Columbia Insurance Company.txt,2,17,3,0.949990391731
TRIDONIC GMBH & CO KG.txt,0,19,1,0.95498752594
TRIDONIC GMBH & CO KG.txt,5,35,2,0.782828629017
TRIDONIC GMBH & CO KG.txt,0,19,3,0.954988956451
RADIANCE SOLAR.txt,7,12,1,0.930754065514
RADIANCE SOLAR.txt,9,10,2,0.918162107468
RADIANCE SOLAR.txt,5,9,3,0.909966468811
RADIANCE SOLAR.txt,5,17,4,0.497344136238
RADIANCE SOLAR.txt,5,20,5,0.957131505013
RADIANCE SOLAR.txt,9,19,6,0.954990029335
RADIANCE SOLAR.txt,6,21,7,0.959080636501
RADIANCE SOLAR.txt,2,20,8,0.957133054733
RADIANCE SOLAR.txt,3,31,9,0.971867263317
RADIANCE SOLAR.txt,9,16,10,0.484821557999
Altivera.txt,8,28,1,0.968960702419
Altivera.txt,1,14,2,0.939989984035
Toda Kogyo Corporation.txt,1,12,1,0.930757880211
Toda Kogyo Corporation.txt,7,22,2,0.960861861706
Oculus VR.txt,0,12,1,0.930753469467
Oculus VR.txt,0,36,2,0.975669741631
Oculus VR.txt,3,45,3,0.980434060097
Neutronic Perpetual Innovations.txt,7,15,1,0.815608859062
Neutronic Perpetual Innovations.txt,0,47,2,0.953442752361
Neutronic Perpetual Innovations.txt,4,36,3,0.975668013096
Neutronic Perpetual Innovations.txt,9,27,4,0.592419266701
Neutronic Perpetual Innovations.txt,7,46,5,0.535169303417
Neutronic Perpetual Innovations.txt,7,44,6,0.791314423084
Neutronic Perpetual Innovations.txt,1,39,7,0.674674272537
Neutronic Perpetual Innovations.txt,0,33,8,0.97352284193
Pharmion Corporation.txt,9,16,1,0.947047948837
Pharmion Corporation.txt,6,8,2,0.899977147579
Pharmion Corporation.txt,9,21,3,0.777819216251
Pharmion Corporation.txt,5,19,4,0.513371050358
Pharmion Corporation.txt,1,44,5,0.979995191097
Pharmion Corporation.txt,9,12,6,0.930754244328
Biocare Medical.txt,6,14,1,0.939986944199
Biocare Medical.txt,9,18,2,0.803226530552
Biocare Medical.txt,9,21,3,0.554456830025
Biocare Medical.txt,8,20,4,0.957130551338
Biocare Medical.txt,4,11,5,0.924988269806
Biocare Medical.txt,9,112,6,0.688386678696
Vorbeck Materials Corporation.txt,9,19,1,0.615004241467
Vorbeck Materials Corporation.txt,6,17,2,0.949990153313
CI4 Technologies.txt,9,17,1,0.949989855289
CI4 Technologies.txt,6,11,2,0.924977958202
CI4 Technologies.txt,7,16,3,0.513445317745
CI4 Technologies.txt,9,25,4,0.965375483036
CI4 Technologies.txt,0,38,5,0.976917564869
CI4 Technologies.txt,7,44,6,0.979994297028
CI4 Technologies.txt,1,29,7,0.96999257803
CI4 Technologies.txt,6,31,8,0.97186768055
CI4 Technologies.txt,0,20,9,0.51138818264
CI4 Technologies.txt,7,14,10,0.939981460571
CI4 Technologies.txt,5,15,11,0.943737983704
CI4 Technologies.txt,9,38,12,0.976918458939
CI4 Technologies.txt,9,39,13,0.977495491505
CI4 Technologies.txt,2,35,14,0.974994242191
CI4 Technologies.txt,0,34,15,0.974279463291
CI4 Technologies.txt,2,32,16,0.9727216959
CI4 Technologies.txt,0,31,17,0.971869289875
CI4 Technologies.txt,1,34,18,0.974280536175
CI4 Technologies.txt,1,31,19,0.971866846085
CI4 Technologies.txt,3,35,20,0.630985498428
CI4 Technologies.txt,1,32,21,0.890790998936
CI4 Technologies.txt,8,30,22,0.970962464809
CI4 Technologies.txt,0,36,23,0.539066493511
Adeka Corporation.txt,6,14,1,0.939982950687
Dow AgroSciences LLC.txt,6,11,1,0.924989104271
Dow AgroSciences LLC.txt,1,16,2,0.947044372559
Dow AgroSciences LLC.txt,6,35,3,0.885037779808
Dow AgroSciences LLC.txt,2,12,4,0.930756211281
Dow AgroSciences LLC.txt,7,18,5,0.952621161938
Dow AgroSciences LLC.txt,9,31,6,0.971869885921
Semprius.txt,2,24,1,0.963991343975
Semprius.txt,1,28,2,0.968956649303
Semprius.txt,1,25,3,0.965375244617
Semprius.txt,4,29,4,0.969992637634
Semprius.txt,4,24,5,0.488137841225
Semprius.txt,9,23,6,0.42196726799
Semprius.txt,5,29,7,0.969994366169
Eaton Corporation.txt,0,35,1,0.974999129772
Eaton Corporation.txt,9,15,2,0.943740963936
Eaton Corporation.txt,7,23,3,0.962489545345
Eaton Corporation.txt,9,27,4,0.96785056591
Eaton Corporation.txt,2,52,5,0.705082833767
Eaton Corporation.txt,3,15,6,0.943732500076
Eaton Corporation.txt,7,14,7,0.939985632896
Eaton Corporation.txt,9,44,8,0.743420422077
THYSSENKRUPP INDUSTRIAL SOLUTIONS GMBH.txt,2,15,1,0.943736255169
THYSSENKRUPP INDUSTRIAL SOLUTIONS GMBH.txt,0,26,2,0.966657340527
THYSSENKRUPP INDUSTRIAL SOLUTIONS GMBH.txt,0,21,3,0.959082782269
THYSSENKRUPP INDUSTRIAL SOLUTIONS GMBH.txt,7,15,4,0.943737864494
THYSSENKRUPP INDUSTRIAL SOLUTIONS GMBH.txt,7,16,5,0.500414252281
THYSSENKRUPP INDUSTRIAL SOLUTIONS GMBH.txt,2,21,6,0.959082007408
THYSSENKRUPP INDUSTRIAL SOLUTIONS GMBH.txt,7,17,7,0.949989438057
THYSSENKRUPP INDUSTRIAL SOLUTIONS GMBH.txt,7,16,8,0.947046518326
THYSSENKRUPP INDUSTRIAL SOLUTIONS GMBH.txt,4,17,9,0.541446328163
THYSSENKRUPP INDUSTRIAL SOLUTIONS GMBH.txt,6,22,10,0.845353484154
THYSSENKRUPP INDUSTRIAL SOLUTIONS GMBH.txt,4,19,11,0.646410942078
THYSSENKRUPP INDUSTRIAL SOLUTIONS GMBH.txt,7,19,12,0.954989314079
THYSSENKRUPP INDUSTRIAL SOLUTIONS GMBH.txt,3,15,13,0.614353299141
THYSSENKRUPP INDUSTRIAL SOLUTIONS GMBH.txt,7,16,14,0.947049677372
THYSSENKRUPP INDUSTRIAL SOLUTIONS GMBH.txt,6,19,15,0.954988002777
THYSSENKRUPP INDUSTRIAL SOLUTIONS GMBH.txt,3,18,16,0.95262336731
THYSSENKRUPP INDUSTRIAL SOLUTIONS GMBH.txt,8,19,17,0.954990386963
THYSSENKRUPP INDUSTRIAL SOLUTIONS GMBH.txt,2,22,18,0.960858821869
Kodak Alaris Inc_.txt,9,21,1,0.959082603455
Kodak Alaris Inc_.txt,7,46,2,0.980847001076
Kodak Alaris Inc_.txt,9,19,3,0.954993844032
Coactive Drive Corporation.txt,2,93,1,0.572032570839
Coactive Drive Corporation.txt,0,76,2,0.96591681242
Coactive Drive Corporation.txt,0,104,3,0.637766957283
Coactive Drive Corporation.txt,0,87,4,0.98977047205
Coactive Drive Corporation.txt,0,181,5,0.995053946972
Coactive Drive Corporation.txt,0,78,6,0.988604784012
Coactive Drive Corporation.txt,0,241,7,0.718527853489
Coactive Drive Corporation.txt,0,257,8,0.412153214216
Coactive Drive Corporation.txt,8,112,9,0.552551746368
Coactive Drive Corporation.txt,0,225,10,0.739522993565
Coactive Drive Corporation.txt,0,140,11,0.655673921108
Coactive Drive Corporation.txt,1,126,12,0.643028199673
Coactive Drive Corporation.txt,1,228,13,0.777255356312
Coactive Drive Corporation.txt,1,147,14,0.926039397717
Coactive Drive Corporation.txt,0,94,15,0.795584022999
Coactive Drive Corporation.txt,0,156,16,0.600983023643
Coactive Drive Corporation.txt,0,89,17,0.775551259518
Coactive Drive Corporation.txt,5,79,18,0.988747298717
Coactive Drive Corporation.txt,5,97,19,0.990813970566
Teledyne Scientific & Imaging.txt,6,9,1,0.909982204437
CARBO Ceramics Inc_.txt,6,18,1,0.952617824078
CARBO Ceramics Inc_.txt,2,18,2,0.952621281147
CARBO Ceramics Inc_.txt,3,21,3,0.959080457687
CARBO Ceramics Inc_.txt,9,11,4,0.924982249737
CARBO Ceramics Inc_.txt,3,23,5,0.96249204874
CARBO Ceramics Inc_.txt,5,15,6,0.943735778332
CARBO Ceramics Inc_.txt,6,19,7,0.684120535851
CARBO Ceramics Inc_.txt,1,20,8,0.643504083157
CARBO Ceramics Inc_.txt,2,36,9,0.465422034264
CARBO Ceramics Inc_.txt,2,23,10,0.96249294281
CARBO Ceramics Inc_.txt,7,22,11,0.96085780859
CARBO Ceramics Inc_.txt,2,20,12,0.95713353157
CARBO Ceramics Inc_.txt,8,18,13,0.572565495968
CARBO Ceramics Inc_.txt,8,24,14,0.963990092278
Oki Data Corporation.txt,0,10,1,0.675225734711
Oki Data Corporation.txt,8,16,2,0.947051107883
Oki Data Corporation.txt,8,17,3,0.949991345406
Oki Data Corporation.txt,8,14,4,0.939987301826
DSP Group LTD_.txt,0,31,1,0.654987096786
DSP Group LTD_.txt,2,78,2,0.7362434268
DSP Group LTD_.txt,2,33,3,0.973523736
DSP Group LTD_.txt,2,37,4,0.976311445236
DSP Group LTD_.txt,2,32,5,0.972722053528
DSP Group LTD_.txt,0,36,6,0.975669980049
DSP Group LTD_.txt,0,33,7,0.518390417099
DSP Group LTD_.txt,0,38,8,0.976917564869
DSP Group LTD_.txt,7,35,9,0.529001235962
DSP Group LTD_.txt,2,35,10,0.974994957447
DSP Group LTD_.txt,2,33,11,0.973525226116
DSP Group LTD_.txt,2,37,12,0.492771536112
Nanotek Instruments.txt,3,27,1,0.967850327492
Nanotek Instruments.txt,3,41,2,0.978565692902
Nanotek Instruments.txt,3,13,3,0.935699999332
Nanotek Instruments.txt,3,13,4,0.935701072216
Neural Signals.txt,6,35,1,0.97499370575
Neural Signals.txt,3,18,2,0.952621161938
Neural Signals.txt,6,24,3,0.963987290859
Neural Signals.txt,0,32,4,0.972719609737
Neural Signals.txt,8,15,5,0.638048112392
Neural Signals.txt,4,18,6,0.952623486519
Neural Signals.txt,6,18,7,0.952619075775
Neural Signals.txt,4,20,8,0.957135498524
Neural Signals.txt,6,19,9,0.954991817474
Neural Signals.txt,4,41,10,0.97856760025
Neural Signals.txt,4,32,11,0.972722947598
Neural Signals.txt,5,48,12,0.753739774227
Neural Signals.txt,1,15,13,0.943739235401
Neural Signals.txt,0,22,14,0.901030600071
Neural Signals.txt,8,20,15,0.957135140896
Neural Signals.txt,8,32,16,0.972721815109
Neural Signals.txt,4,40,17,0.926447451115
Neural Signals.txt,4,40,18,0.43191164732
Neural Signals.txt,1,46,19,0.867187559605
Neural Signals.txt,5,39,20,0.844932377338
FLIR Systems.txt,2,16,1,0.947050094604
FLIR Systems.txt,2,16,2,0.947049975395
FLIR Systems.txt,0,19,3,0.685055851936
FLIR Systems.txt,2,13,4,0.935691475868
FLIR Systems.txt,8,17,5,0.949986696243
FLIR Systems.txt,8,18,6,0.95261734724
Element One.txt,6,15,1,0.943735897541
Element One.txt,5,15,2,0.943731188774
Element One.txt,9,20,3,0.957134127617
Element One.txt,0,11,4,0.924982786179
Ibis Biosciences.txt,2,16,1,0.947050988674
Ibis Biosciences.txt,1,13,2,0.9356995821
Ibis Biosciences.txt,0,13,3,0.555758059025
Ibis Biosciences.txt,2,46,4,0.473631560802
Ibis Biosciences.txt,2,43,5,0.979541063309
Ibis Biosciences.txt,9,38,6,0.810888051987
Ibis Biosciences.txt,2,31,7,0.971868216991
Ibis Biosciences.txt,2,31,8,0.971868216991
Humanetics Corporation.txt,3,19,1,0.954987406731
KOLO TECHNOLOGIES.txt,0,14,1,0.939989387989
KOLO TECHNOLOGIES.txt,0,23,2,0.962492644787
KOLO TECHNOLOGIES.txt,0,13,3,0.935701727867
KOLO TECHNOLOGIES.txt,0,24,4,0.963991224766
KOLO TECHNOLOGIES.txt,0,16,5,0.680819809437
KOLO TECHNOLOGIES.txt,8,17,6,0.642134547234
KOLO TECHNOLOGIES.txt,8,17,7,0.949993669987
KOLO TECHNOLOGIES.txt,8,18,8,0.95262414217
Valicor.txt,0,15,1,0.751929938793
Valicor.txt,7,23,2,0.962492525578
Valicor.txt,7,24,3,0.963990271091
Valicor.txt,7,22,4,0.418259322643
Valicor.txt,2,17,5,0.949988782406
Valicor.txt,2,59,6,0.54830634594
Valicor.txt,0,16,7,0.947046160698
Valicor.txt,2,45,8,0.980430245399
Valicor.txt,2,68,9,0.662961006165
Valicor.txt,6,33,10,0.973522722721
